"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","OB_3m3","OB_3m2","OB_3m1","OB_12m1","OB_12m3","OB_29m3","OB_29m2","OB_29m1"
"Ier3ip1",208.843344374513,-0.570654959933813,0.17734466833574,-3.21777341991177,0.00129189828783946,0.140180399980013,248.839372053642,209.275134808251,258.347969421289,169.206713714673,151.332246411798,234.798141137868,191.671148075329,207.276029373257
"Pprc1",274.950818367741,0.526242106703171,0.163614703112303,3.21634973320194,0.00129832505671269,0.140180399980013,215.253689935973,265.771463977018,237.277035745084,360.129797103957,333.660254136856,242.730510770904,307.540147194314,237.243648077825
"Rasgrf1",6174.6903536554,0.294639407649893,0.0916601367498624,3.21447706819329,0.00130682352696408,0.140180399980013,5361.4961635116,5769.78708172862,5235.66895476122,6559.24849046881,6827.27224926479,6633.84072410807,6750.72280848363,6259.4863569165
"Camk4",1859.81588502755,-0.356946566958553,0.111293894462601,-3.20724302696138,0.00134013730066994,0.140849783974452,2470.07425756315,2153.22629198147,2126.33204619437,1843.17687613257,1665.5663505684,1462.72896033185,1495.46811012446,1661.95418732413
"Sep15",1288.72697309834,-0.45663891779731,0.142351141038826,-3.20783461561971,0.00133738381480218,0.140849783974452,1660.9646429102,1401.26810797464,1336.63009711227,1210.68760935954,922.579719088792,1197.78781458845,1148.94400060974,1430.95379314309
"S100a5",839.712496618696,-0.483798007140138,0.151000745340335,-3.20394449742432,0.001355586068093,0.141048730385076,1177.02549603287,960.437595869044,1057.21119401478,780.884459549536,739.340071325109,828.93262665227,578.262107752688,595.606421753276
"Gm98",449.064004425678,0.506151329106126,0.158155578942128,3.2003381258611,0.00137266450402189,0.141411625389581,335.856821176695,397.065750073449,278.502775546354,456.948611903262,502.313661282534,548.919978606096,593.422537543957,479.481899273077
"Pitpnm2",2841.74177464057,0.386090521737138,0.120838735992971,3.19508904627732,0.00139787703600802,0.142597162349641,2283.82638400152,2679.99488225927,2430.48639317262,2939.8535447004,3507.99086863011,3077.759417618,3195.60202243105,2618.42068431157
"Postn",210.852910072719,-0.571857507644393,0.179165684664976,-3.19178032731946,0.00141398826795599,0.142840271146428,241.206262481444,280.890199951759,244.606056154199,196.352175807937,148.597326295922,200.688951715813,204.665802182131,169.816505992548
"Xdh",139.385051912451,0.664381476090792,0.208438145405691,3.18742749700483,0.00143544440880023,0.143613452630446,88.5440710374923,86.7338011182484,74.2063316422851,119.440033210358,143.12748606417,222.899586688314,184.090933179695,196.038172359045
"Nlrp10",123.355905049211,0.651867777250379,0.204833792824397,3.18242301849686,0.00146048334928713,0.144726945231739,77.8577176364156,95.4867535246771,85.1998622559569,141.156402884968,132.187805600667,156.267681770811,145.106970859289,153.584045860908
"Hdac5",3130.75650748743,0.329694140652597,0.10420656737554,3.16385184692289,0.00155696029950512,0.147274290148644,2903.63488126397,2910.75453661057,2855.56957690127,3678.21011363715,3585.48027191326,2822.33711543424,3405.68226382435,2884.3833003146
"Srebf2",2051.20213300098,0.347664931970958,0.109669766361885,3.17010734593655,0.00152382630810359,0.147274290148644,1714.39640991558,1986.12447331328,1754.3842604318,2164.39817756951,2468.72122459728,2170.29633159867,2164.69279662476,1986.60338995694
"Dnajb11",591.931878077299,-0.436330961922919,0.137833770457161,-3.16563176408593,0.00154746557248226,0.147274290148644,744.991494246487,600.770824259427,700.837576621581,545.623788074589,459.466579467146,606.82627692726,526.28349132548,550.654993696425
"Rab7",2041.18966617546,0.345012791967164,0.108849364866668,3.16963532483425,0.00152630366019018,0.147274290148644,1905.22414922052,2008.40471580238,1837.75186758548,2243.12001763998,2628.25823135671,1763.36576942392,1973.02164854943,1970.3709298253
"Lingo1",543.407856977579,0.416101299137446,0.131471128758644,3.16496331222142,0.00155102506844553,0.147274290148644,555.690376855986,460.723585756567,475.470199041308,675.01715738581,645.441147346704,517.983737037256,551.189911696851,465.74674070015
"Serpina3n",344.96172461014,0.483659832926283,0.153249421650695,3.15603039617794,0.00159932192688924,0.148971317788698,219.833555679291,238.716883811693,246.438311256478,288.646746925031,371.037495720493,475.942177982165,480.802201951673,438.276423554297
"Lcorl",264.158067083936,-0.654763936822069,0.207514861230686,-3.15526287100082,0.00160353556870103,0.148971317788698,412.187916898671,303.966165386889,272.089882688379,252.452797467347,163.183566913927,200.688951715813,241.48398881807,267.211266782392
"Dcn",316.658948259996,-0.507069529258643,0.161108050228628,-3.14738790854375,0.00164736254672311,0.151549839048532,345.016552663332,400.248641857605,364.61876535345,260.596436095326,261.640691085458,261.76819789019,358.435875779288,280.946425355319
